"동별(1)","동별(2)",동별(3),구분별(1),구분별(2),구분별(3),2010
"서울시","도봉구",쌍문1동,총가구,일반가구,1인가구,1500
"서울시","도봉구",쌍문1동,총가구,일반가구,비친족(혈연)가구,57
"서울시","도봉구",쌍문1동,총가구,일반가구,보통가구,5728
"서울시","도봉구",쌍문1동,총가구,집단가구,비혈연 6인이상 가구,5
"서울시","도봉구",쌍문1동,총가구,집단가구,집단시설가구,2
"서울시","도봉구",쌍문1동,총가구,외국인가구,소계,14
"서울시","도봉구",쌍문2동,총가구,소계,소계,7133
"서울시","도봉구",쌍문2동,총가구,일반가구,소계,7107
"서울시","도봉구",쌍문2동,총가구,일반가구,1인가구,1357
"서울시","도봉구",쌍문2동,총가구,일반가구,비친족(혈연)가구,47
"서울시","도봉구",쌍문2동,총가구,일반가구,보통가구,5703
"서울시","도봉구",쌍문2동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","도봉구",쌍문2동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",쌍문2동,총가구,외국인가구,소계,26
"서울시","도봉구",쌍문3동,총가구,소계,소계,6498
"서울시","도봉구",쌍문3동,총가구,일반가구,소계,6468
"서울시","도봉구",쌍문3동,총가구,일반가구,1인가구,1464
"서울시","도봉구",쌍문3동,총가구,일반가구,비친족(혈연)가구,55
"서울시","도봉구",쌍문3동,총가구,일반가구,보통가구,4949
"서울시","도봉구",쌍문3동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","도봉구",쌍문3동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",쌍문3동,총가구,외국인가구,소계,29
"서울시","도봉구",쌍문4동,총가구,소계,소계,6729
"서울시","도봉구",쌍문4동,총가구,일반가구,소계,6713
"서울시","도봉구",쌍문4동,총가구,일반가구,1인가구,955
"서울시","도봉구",쌍문4동,총가구,일반가구,비친족(혈연)가구,26
"서울시","도봉구",쌍문4동,총가구,일반가구,보통가구,5732
"서울시","도봉구",쌍문4동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","도봉구",쌍문4동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",쌍문4동,총가구,외국인가구,소계,16
"서울시","도봉구",방학1동,총가구,소계,소계,10693
"서울시","도봉구",방학1동,총가구,일반가구,소계,10617
"서울시","도봉구",방학1동,총가구,일반가구,1인가구,2044
"서울시","도봉구",방학1동,총가구,일반가구,비친족(혈연)가구,74
"서울시","도봉구",방학1동,총가구,일반가구,보통가구,8499
"서울시","도봉구",방학1동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","도봉구",방학1동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",방학1동,총가구,외국인가구,소계,75
"서울시","도봉구",방학2동,총가구,소계,소계,7940
"서울시","도봉구",방학2동,총가구,일반가구,소계,7877
"서울시","도봉구",방학2동,총가구,일반가구,1인가구,1529
"서울시","도봉구",방학2동,총가구,일반가구,비친족(혈연)가구,55
"서울시","도봉구",방학2동,총가구,일반가구,보통가구,6293
"서울시","도봉구",방학2동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","도봉구",방학2동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",방학2동,총가구,외국인가구,소계,62
"서울시","도봉구",방학3동,총가구,소계,소계,9621
"서울시","도봉구",방학3동,총가구,일반가구,소계,9618
"서울시","도봉구",방학3동,총가구,일반가구,1인가구,979
"서울시","도봉구",방학3동,총가구,일반가구,비친족(혈연)가구,27
"서울시","도봉구",방학3동,총가구,일반가구,보통가구,8612
"서울시","도봉구",방학3동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","도봉구",방학3동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",방학3동,총가구,외국인가구,소계,3
"서울시","도봉구",창1동,총가구,소계,소계,9842
"서울시","도봉구",창1동,총가구,일반가구,소계,9794
"서울시","도봉구",창1동,총가구,일반가구,1인가구,1944
"서울시","도봉구",창1동,총가구,일반가구,비친족(혈연)가구,73
"서울시","도봉구",창1동,총가구,일반가구,보통가구,7777
"서울시","도봉구",창1동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","도봉구",창1동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",창1동,총가구,외국인가구,소계,48
"서울시","도봉구",창2동,총가구,소계,소계,10439
"서울시","도봉구",창2동,총가구,일반가구,소계,10355
"서울시","도봉구",창2동,총가구,일반가구,1인가구,1866
"서울시","도봉구",창2동,총가구,일반가구,비친족(혈연)가구,79
"서울시","도봉구",창2동,총가구,일반가구,보통가구,8410
"서울시","도봉구",창2동,총가구,집단가구,비혈연 6인이상 가구,3
"서울시","도봉구",창2동,총가구,집단가구,집단시설가구,1
"서울시","도봉구",창2동,총가구,외국인가구,소계,80
"서울시","도봉구",창3동,총가구,소계,소계,5655
"서울시","도봉구",창3동,총가구,일반가구,소계,5633
"서울시","도봉구",창3동,총가구,일반가구,1인가구,1281
"서울시","도봉구",창3동,총가구,일반가구,비친족(혈연)가구,26
"서울시","도봉구",창3동,총가구,일반가구,보통가구,4326
"서울시","도봉구",창3동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","도봉구",창3동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",창3동,총가구,외국인가구,소계,21
"서울시","도봉구",창4동,총가구,소계,소계,10024
"서울시","도봉구",창4동,총가구,일반가구,소계,10012
"서울시","도봉구",창4동,총가구,일반가구,1인가구,1628
"서울시","도봉구",창4동,총가구,일반가구,비친족(혈연)가구,55
"서울시","도봉구",창4동,총가구,일반가구,보통가구,8329
"서울시","도봉구",창4동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","도봉구",창4동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",창4동,총가구,외국인가구,소계,12
"서울시","도봉구",창5동,총가구,소계,소계,9004
"서울시","도봉구",창5동,총가구,일반가구,소계,8970
"서울시","도봉구",창5동,총가구,일반가구,1인가구,1273
"서울시","도봉구",창5동,총가구,일반가구,비친족(혈연)가구,44
"서울시","도봉구",창5동,총가구,일반가구,보통가구,7653
"서울시","도봉구",창5동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","도봉구",창5동,총가구,집단가구,집단시설가구,-
"서울시","도봉구",창5동,총가구,외국인가구,소계,34
"서울시","도봉구",도봉1동,총가구,소계,소계,8340
"서울시","도봉구",도봉1동,총가구,일반가구,소계,8304
"서울시","도봉구",도봉1동,총가구,일반가구,1인가구,1782
"서울시","도봉구",도봉1동,총가구,일반가구,비친족(혈연)가구,64
"서울시","도봉구",도봉1동,총가구,일반가구,보통가구,6458
"서울시","도봉구",도봉1동,총가구,집단가구,비혈연 6인이상 가구,10
